code,type
2882,14
2882,64
2882,65
2882,110
2882,188
2883,10
2883,14
2883,97
2885,63
2886,64
2886,80
2886,81
2886,125
2887,3
2887,10
2887,50
2887,167
2887,184
2887,188
2888,42
2888,64
2888,172
2888,184
2889,64
2889,148
2889,166
2890,14
2890,120
2890,169
2891,34
2891,150
2891,169
2892,39
2892,114
2893,64
2893,128
2893,169
2894,33
2894,65
2895,50
2895,95
2896,64
2896,95
2896,122
2897,14
2899,10
2899,37
2899,64
2899,74
2899,110
2900,110
2900,148
2900,150
2902,64
2902,184
2903,24
2903,27
2903,118
2904,64
2904,148
2905,64
2905,69
2905,116
2905,169
2906,14
2906,148
2907,50
2907,116
2908,150
2909,14
2909,154
2909,169
2909,184
2910,10
2910,169
2911,65
2911,149
2912,38
2912,95
2912,118
2912,128
2912,166
2913,33
2913,65
2914,122
2914,139
2915,110
2915,148
2915,170
2916,110
2916,124
2918,64
2919,118
2919,169
2920,10
2920,11
2920,29
2920,50
2921,50
2921,65
2921,97
2921,145
2922,10
2922,97
2923,67
2923,122
2923,139
2923,184
2923,187
2924,148
2924,172
2925,42
2925,50
2925,139
2925,161
2925,184
2926,60
2926,64
2926,110
2926,148
2926,164
2926,183
2927,10
2927,29
2927,138
2927,172
2928,14
2928,148
2929,65
2930,11
2930,50
2930,149
2930,184
2931,50
2931,63
2931,64
2931,110
2931,122
2931,166
2931,184
2932,4
2932,99
2932,150
2932,171
2933,48
2933,95
2933,118
2933,140
2934,65
2935,3
2935,64
2935,97
2935,170
2935,184
2936,50
2936,97
2936,169
2936,184
2937,42
2937,95
2937,97
2937,166
2938,24
2938,50
2938,188
2939,50
2939,133
2940,174
2941,14
2941,110
2941,187
2942,42
2942,50
2942,150
2943,50
2943,128
2944,50
2944,184
2945,14
2945,21
2945,55
2945,148
2945,169
2946,148
2946,169
2947,108
2947,160
2947,169
2948,161
2949,10
2949,11
2949,30
2949,32
2949,64
2949,154
2949,162
2949,164
2949,184
2950,64
2950,150
2950,164
2950,184
2951,64
2951,148
2951,164
2952,64
2952,184
2953,64
2953,184
2954,108
2954,110
2954,148
2955,50
2955,145
2956,29
2957,4
2957,97
2957,166
2958,63
2959,149
2960,50
2960,64
2960,108
2960,172
2961,50
2961,188
2962,50
2962,64
2962,108
2962,172
2963,10
2963,64
2964,10
2964,55
2964,64
2965,10
2965,14
2965,64
2965,148
2966,34
2966,150
2966,169
2967,95
2968,42
2969,50
2969,63
2969,65
2969,99
2969,143
2969,149
2969,154
2969,191
2970,110
2971,55
2971,63
2971,124
2971,130
2971,166
2972,29
2972,50
2972,63
2972,64
2972,65
2972,149
2973,50
2974,110
2974,184
2975,174
2976,64
2976,150
2977,5
2977,64
2977,148
2978,10
2978,148
2979,14
2979,64
2979,95
2979,150
2980,110
2980,148
2981,64
2981,148
2981,149
2982,116
2982,118
2983,50
2983,65
2984,64
2985,64
2985,122
2985,166
2985,184
2986,50
2987,14
2987,63
2987,64
2987,97
2988,14
2988,50
2989,141
2989,184
2990,95
2990,118
2991,50
2991,95
2991,97
2991,145
2992,66
2992,95
2992,122
2992,141
2993,161
2993,187
2994,50
2994,65
2995,95
2996,14
2996,37
2996,120
2996,150
2996,160
2996,183
2996,184
2997,141
2998,64
2998,169
2999,34
2999,148
3001,42
3002,14
3002,50
3002,176
3003,110
3003,148
3004,64
3004,110
3004,188
3005,50
3006,110
3007,95
3007,128
3007,184
3008,110
3008,148
3008,150
3010,4
3010,25
3010,63
3010,86
3010,97
3010,127
3010,130
3010,143
3010,150
3011,50
3012,118
3012,122
3013,10
3013,11
3014,32
3014,110
3014,148
3014,169
3015,139
3016,116
3017,55
3017,64
3017,124
3018,103
3018,120
3019,10
3019,37
3019,50
3019,148
3019,184
3019,188
3020,64
3020,97
3020,164
3021,50
3021,184
3022,64
3022,81
3022,169
3023,55
3023,97
3023,169
3025,10
3025,50
3025,64
3025,65
3025,79
3025,97
3025,164
3025,166
3026,34
3026,148
3027,3
3027,14
3027,97
3027,110
3027,148
3028,42
3028,141
3029,24
3029,50
3029,110
3029,128
3030,37
3030,39
3030,41
3030,56
3030,148
3030,154
3030,188
3030,188
3031,148
3033,50
3033,64
3033,110
3034,116
3034,118
3035,14
3035,188
3036,50
3037,118
3037,148
3037,169
3038,122
3039,64
3039,116
3039,148
3039,169
3040,64
3040,97
3040,122
3040,130
3041,141
3042,7
3042,10
3042,29
3042,64
3043,128
3044,50
3044,63
3044,65
3044,149
3044,183
3045,108
3045,160
3046,66
3046,95
3046,122
3046,141
3047,39
3047,56
3047,83
3047,108
3047,114
3047,128
3048,3
3048,10
3048,11
3048,30
3048,64
3048,110
3049,64
3049,110
3050,64
3050,169
3051,148
3051,169
3052,10
3052,64
3053,64
3053,116
3053,169
3054,116
3055,10
3055,188
3056,24
3056,50
3056,128
3057,59
3057,149
3058,64
3058,94
3058,106
3058,148
3058,172
3059,64
3059,81
3059,88
3059,94
3059,110
3060,38
3060,42
3060,48
3060,58
3060,64
3060,118
3060,187
3061,64
3061,184
3062,90
3062,150
3063,148
3064,108
3064,169
3066,64
3066,110
3066,150
3066,184
3067,50
3067,130
3067,184
3068,63
3069,50
3069,110
3069,116
3070,64
3070,110
3071,118
3071,148
3071,188
3072,5
3072,10
3072,11
3072,56
3072,64
3072,150
3072,164
3072,181
3073,64
3074,50
3074,64
3075,50
3075,141
3076,37
3076,110
3076,174
3077,14
3077,110
3079,50
3079,184
3079,188
3080,64
3080,116
3080,164
3080,166
3081,118
3082,42
3082,118
3082,141
3083,95
3084,64
3085,118
3087,148
3087,169
3089,49
3089,122
3089,124
3089,128
3090,64
3090,110
3090,169
3091,64
3091,116
3091,164
3091,169
3093,64
3094,118
3095,14
3095,157
3096,97
3096,120
3096,148
3097,50
3097,108
3097,110
3097,114
3097,120
3097,154
3097,164
3098,42
3098,118
3098,161
3099,64
3099,125
3099,174
3100,24
3100,64
3100,122
3100,164
3100,184
3101,11
3101,50
3101,166
3102,64
3102,110
3102,149
3102,150
3103,174
3104,11
3104,50
3104,97
3104,128
3105,118
3106,128
3106,148
3107,128
3107,184
3108,50
3108,157
3109,41
3109,56
3109,64
3109,110
3109,148
3109,179
3109,182
3110,64
3110,95
3110,122
3110,148
3111,156
3111,169
3111,184
3112,64
3112,148
3113,64
3113,148
3114,10
3114,50
3114,63
3114,97
3114,156
3115,4
3115,10
3115,11
3115,110
3115,145
3115,150
3115,166
3116,14
3116,20
3116,41
3116,108
3116,148
3116,160
3116,179
3117,60
3117,64
3117,110
3117,116
3117,148
3118,95
3119,148
3119,187
3120,141
3121,24
3121,128
3122,24
3123,50
3123,128
3124,169
3125,10
3125,50
3125,73
3126,50
3126,128
3127,65
3128,150
3129,28
3129,50
3129,128
3129,149
3129,184
3129,187
3130,64
3130,148
3131,83
3132,3
3132,10
3132,33
3132,42
3132,184
3133,63
3134,64
3134,80
3136,3
3136,50
3136,64
3136,97
3136,169
3136,184
3137,174
3138,10
3138,64
3138,108
3138,110
3139,50
3139,64
3139,110
3139,148
3139,150
3139,154
3139,189
3140,148
3141,64
3141,110
3142,97
3142,161
3142,166
3143,64
3143,110
3143,148
3143,169
3143,188
3144,64
3144,175
3145,55
3146,109
3146,179
3147,116
3147,118
3148,10
3148,14
3148,188
3150,14
3151,41
3151,110
3151,148
3152,24
3152,63
3152,174
3153,4
3153,10
3153,110
3153,148
3154,64
3154,128
3154,148
3155,3
3155,10
3155,124
3156,174
3157,118
3158,64
3158,116
3159,95
3160,50
3160,63
3160,64
3160,116
3161,108
3161,120
3161,124
3161,148
3161,184
3162,41
3162,120
3162,148
3163,10
3163,64
3163,111
3163,145
3163,184
3164,64
3164,110
3165,42
3166,10
3166,108
3167,64
3167,99
3167,164
3167,166
3167,171
3168,63
3168,83
3168,97
3168,108
3168,120
3169,42
3169,64
3169,95
3170,10
3170,11
3170,50
3170,56
3170,74
3170,97
3170,113
3170,120
3170,128
3170,188
3171,64
3171,116
3171,118
3172,118
3173,50
3173,148
3174,14
3174,22
3174,35
3174,40
3174,64
3174,110
3174,148
3175,11
3175,148
3175,188
3176,14
3176,50
3176,148
3176,185
3176,189
3176,188
3177,50
3177,64
3177,148
3178,3
3178,63
3178,89
3178,95
3178,148
3179,64
3179,97
3179,169
3179,184
3180,110
3180,148
3181,148
3182,14
3182,64
3182,110
3183,10
3183,14
3183,108
3184,50
3184,110
3185,128
3185,148
3186,8
3186,64
3186,110
3186,148
3187,64
3187,108
3187,110
3187,148
3187,183
3187,184
3188,110
3188,150
3188,172
3189,11
3189,50
3190,50
3190,58
3190,116
3190,118
3190,122
3190,130
3190,157
3191,42
3191,50
3191,118
3191,161
3192,10
3192,64
3193,64
3193,110
3193,188
3194,46
3194,50
3194,63
3194,64
3194,76
3194,84
3194,89
3194,97
3194,120
3194,122
3194,164
3194,185
3195,38
3195,165
3195,166
3196,64
3196,116
3196,184
3197,108
3198,50
3198,128
3199,30
3199,64
3199,148
3200,139
3200,184
3200,187
3201,161
3201,187
3202,122
3202,164
3203,3
3203,10
3203,55
3203,64
3203,97
3203,108
3203,169
3204,50
3205,10
3205,64
3205,110
3205,169
3206,14
3206,150
3207,64
3207,110
3208,4
3208,64
3209,169
3210,50
3210,64
3210,108
3210,172
3211,64
3211,110
3212,95
3213,50
3214,14
3215,6
3215,42
3215,134
3215,188
3216,122
3217,3
3217,10
3217,11
3217,97
3217,169
3218,174
3219,64
3219,116
3219,148
3219,169
3220,64
3221,64
3223,64
3223,110
3223,116
3223,148
3224,63
3224,95
3225,50
3225,169
3226,116
3228,64
3228,166
3228,174
3229,50
3229,118
3230,14
3230,64
3230,148
3230,172
3231,148
3231,150
3232,27
3232,169
3233,169
3233,187
3234,50
3234,120
3234,169
3235,14
3235,64
3235,116
3235,169
3236,10
3236,150
3237,14
3237,24
3237,28
3237,50
3237,63
3237,64
3237,99
3237,162
3237,172
3237,184
3238,10
3238,14
3238,64
3238,95
3238,110
3238,164
3238,184
3238,188
3238,188
3239,3
3239,42
3239,139
3239,149
3239,188
3240,64
3240,65
3240,108
3241,11
3241,50
3242,10
3242,56
3242,64
3242,108
3242,110
3243,10
3243,64
3243,97
3243,110
3244,97
3244,148
3244,167
3245,14
3245,148
3245,188
3246,118
3247,5
3247,128
3248,67
3248,139
3248,173
3248,184
3248,187
3249,4
3249,169
3250,116
3250,128
3251,64
3251,122
3251,174
3252,4
3252,64
3252,148
3252,179
3252,181
3253,64
3253,148
3253,172
3254,10
3254,14
3254,64
3255,174
3256,64
3256,138
3256,150
3256,184
3257,174
3258,37
3258,64
3259,64
3259,110
3260,97
3260,110
3260,124
3260,164
3260,169
3261,128
3261,150
3261,169
3262,64
3262,110
3264,97
3264,120
3264,169
3265,50
3265,64
3265,95
3265,108
3265,172
3266,50
3266,64
3266,97
3266,141
3266,166
3266,184
3267,148
3268,14
3268,148
3268,174
3269,6
3269,134
3270,10
3270,64
3270,108
3270,110
3271,64
3271,148
3271,152
3273,63
3273,97
3273,108
3273,120
3274,64
3274,97
3274,124
3275,64
3276,50
3278,3
3278,42
3278,50
3278,63
3278,97
3278,154
3278,166
3278,183
3278,184
3279,11
3280,28
3280,64
3281,10
3281,169
3282,50
3282,166
3282,169
3283,14
3283,120
3284,116
3284,118
3285,174
3286,184
3287,37
3287,64
3289,48
3289,63
3289,95
3289,141
3290,10
3290,32
3290,88
3290,97
3290,169
3291,10
3292,110
3292,148
3293,50
3293,74
3293,110
3293,114
3293,116
3293,148
3294,188
3295,10
3295,11
3295,50
3295,166
3295,184
3296,10
3296,169
3298,108
3298,124
3299,50
3299,65
3300,24
3301,64
3301,164
3302,64
3302,169
3303,148
3303,172
3304,14
3304,110
3305,116
3305,155
3306,64
3306,172
3307,11
3307,42
3307,50
3307,64
3307,170
3308,64
3308,97
3308,120
3309,50
3309,150
3310,50
3310,110
3310,120
3310,148
3311,3
3311,11
3311,95
3311,120
3312,141
3312,148
3313,110
3313,148
3314,38
3314,42
3314,48
3314,116
3314,128
3314,169
3315,108
3315,169
3316,50
3316,95
3316,97
3316,110
3317,95
3318,118
3319,10
3319,11
3320,25
3320,64
3320,120
3320,141
3321,141
3321,171
3323,14
3323,50
3323,148
3323,172
3324,3
3324,10
3324,11
3324,120
3325,64
3325,174
3326,50
3326,116
3326,148
3327,10
3327,63
3327,148
3327,183
3328,49
3328,110
3328,128
3329,11
3329,59
3329,164
3330,95
3330,110
3330,128
3330,164
3331,10
3331,188
3332,14
3332,50
3332,110
3332,141
3332,172
3334,95
3334,169
3335,63
3335,130
3336,14
3337,64
3337,127
3337,138
3337,150
3337,184
3338,3
3338,50
3338,65
3338,97
3338,149
3339,42
3339,64
3339,116
3342,3
3342,50
3342,64
3342,110
3343,50
3343,154
3344,50
3344,64
3344,150
3345,27
3345,41
3345,97
3345,148
3345,150
3345,169
3345,179
3346,164
3346,169
3348,184
3349,3
3349,42
3350,118
3350,155
3351,3
3351,169
3352,42
3352,48
3352,50
3352,51
3352,63
3352,95
3352,156
3353,4
3353,172
3354,14
3354,166
3355,42
3355,95
3356,161
3356,187
3357,95
3357,148
3357,164
3358,116
3359,166
3360,169
3361,50
3362,95
3362,148
3363,95
3363,118
3363,134
3363,148
3364,148
3365,14
3365,64
3365,150
3365,174
3366,3
3366,64
3366,145
3367,42
3367,50
3367,59
3367,63
3367,95
3367,97
3367,116
3367,118
3367,127
3367,128
3367,133
3367,134
3367,143
3367,148
3368,42
3368,161
3369,50
3369,97
3370,10
3370,64
3370,148
3371,42
3371,97
3371,120
3371,124
3372,50
3372,130
3372,141
3372,171
3373,148
3374,148
3374,164
3375,95
3375,141
3376,42
3376,50
3376,128
3376,154
3377,42
3378,128
3379,164
3379,187
3380,10
3380,14
3380,37
3380,63
3380,65
3380,88
3380,97
3380,147
3380,169
3380,172
3380,173
3380,188
3381,38
3381,42
3382,14
3382,28
3382,106
3382,148
3382,187
3383,64
3384,24
3385,64
3385,95
3385,124
3385,169
3386,64
3387,6
3387,120
3387,124
3387,148
3387,150
3388,64
3388,113
3388,169
3388,171
3388,188
3389,64
3389,95
3389,166
3390,14
3390,104
3390,148
3391,3
3391,10
3391,97
3392,10
3392,116
3392,169
3393,14
3393,15
3393,110
3393,148
3394,128
3394,174
3395,166
3397,3
3397,10
3397,29
3397,33
3397,42
3397,154
3397,184
3398,50
3398,118
3399,55
3399,114
3400,128
3400,148
3401,64
3401,164
3402,64
3402,164
3403,10
3403,50
3403,63
3403,65
3403,108
3403,145
3403,149
3403,169
3404,64
3404,164
3404,175
3405,34
3405,64
3405,148
3405,164
3406,50
3406,97
3406,133
3406,154
3406,156
3406,188
3406,189
3407,10
3407,50
3408,64
3408,95
3408,148
3409,114
3410,141
3411,14
3411,24
3411,29
3412,130
3412,134
3413,95
3414,27
3414,50
3414,114
3415,95
3415,122
3415,139
3415,184
3417,110
3417,124
3418,95
3418,118
3418,166
3419,141
3420,64
3420,148
3421,148
3422,11
3422,50
3422,57
3422,64
3422,150
3422,172
3422,184
3422,187
3423,37
3423,50
3423,95
3423,97
3423,120
3423,137
3423,171
3423,188
3424,97
3424,119
3425,34
3425,110
3425,150
3425,169
3425,184
3426,50
3426,110
3426,114
3427,157
3428,42
3429,50
3429,145
3429,169
3430,3
3430,97
3430,148
3430,169
3431,64
3431,110
3432,38
3432,67
3432,95
3432,139
3432,161
3432,166
3433,149
3433,150
3433,166
3434,50
3434,184
3435,50
3436,4
3436,64
3437,64
3437,110
3437,148
3439,14
3440,124
3440,148
3440,170
3440,184
3440,188
3441,14
3441,50
3441,122
3441,128
3441,184
3442,124
3442,145
3443,95
3443,110
3443,116
3443,148
3443,183
3445,150
3447,14
3447,64
3447,148
3448,50
3448,95
3448,110
3448,118
3448,150
3449,64
3449,164
3450,29
3450,64
3450,110
3452,11
3453,50
3453,97
3453,139
3454,174
3455,116
3457,64
3458,128
3459,64
3459,81
3459,94
3459,169
3460,64
3462,64
3462,110
3462,148
3463,42
3463,128
3463,184
3464,64
3465,3
3465,11
3465,50
3465,65
3465,170
3466,122
3466,150
3466,187
3467,14
3467,148
3468,150
3469,63
3469,64
3469,139
3469,166
3470,24
3470,50
3470,83
3471,148
3471,169
3472,3
3472,50
3472,63
3472,64
3472,97
3472,164
3472,184
3473,110
3473,118
3473,128
3475,63
3475,148
3475,159
3476,10
3476,64
3476,154
3477,50
3477,148
3477,184
3478,42
3478,161
3479,116
3479,148
3479,169
3480,50
3480,64
3480,110
3480,148
3480,172
3481,148
3482,64
3482,148
3483,174
3484,118
3485,3
3485,10
3485,37
3485,148
3485,149
3486,174
3486,184
3487,14
3487,122
3487,141
3487,148
3487,172
3488,42
3488,64
3488,184
3489,50
3490,55
3490,110
3490,150
3490,169
3490,188
3491,116
3491,157
3491,166
3492,50
3492,183
3492,184
3493,110
3493,148
3494,64
3494,148
3495,116
3495,169
3496,64
3497,10
3498,148
3498,172
3499,148
3500,6
3500,42
3500,50
3500,150
3500,184
3501,148
3501,169
3502,150
3503,148
3504,14
3504,169
3505,148
3507,39
3507,97
3508,64
3508,169
3509,95
3509,141
3510,10
3510,124
3510,150
3510,184
3510,186
3511,10
3512,64
3512,184
3513,10
3513,124
3514,10
3514,148
3515,150
3516,39
3516,64
3517,14
3517,64
3518,116
3519,50
3519,95
3519,116
3519,118
3520,118
3521,64
3521,164
3522,64
3522,164
3522,184
3523,64
3523,110
3524,64
3524,97
3524,148
3525,128
3525,148
3526,116
3526,169
3527,64
3527,164
3527,166
3528,165
3529,50
3529,148
3530,64
3530,116
3532,164
3533,116
3533,169
3534,29
3534,64
3534,138
3535,24
3535,50
3536,148
3537,150
3538,64
3538,95
3538,148
3538,164
3539,64
3540,50
3540,110
3541,11
3541,50
3541,99
3541,149
3542,64
3543,50
3544,141
3545,124
3545,172
3545,187
3546,37
3546,64
3546,160
3547,4
3547,122
3547,149
3547,150
3548,116
3549,148
3549,172
3550,63
3550,64
3551,139
3551,187
3552,50
3552,64
3552,164
3553,4
3553,118
3553,130
3553,134
3554,166
3554,174
3555,14
3556,50
3556,141
3556,148
3557,95
3558,14
3559,166
3559,173
3559,184
3559,187
3560,10
3560,20
3560,32
3560,63
3560,65
3560,108
3560,148
3560,160
3560,169
3561,80
3561,148
3562,64
3562,110
3563,50
3563,63
3564,95
3564,145
3565,50
3565,63
3565,120
3565,122
3565,141
3566,64
3566,169
3567,3
3567,10
3567,11
3567,120
3568,14
3568,40
3568,64
3568,148
3570,3
3570,97
3570,130
3570,169
3571,42
3571,161
3572,64
3572,174
3572,184
3573,166
3574,50
3574,97
3575,64
3575,148
3575,150
3576,65
3576,120
3577,64
3577,161
3577,164
3578,108
3579,148
3579,169
3580,14
3580,63
3580,64
3580,130
3581,14
3581,64
3581,122
3581,164
3582,14
3582,141
3582,148
3582,164
3583,160
3584,3
3584,55
3584,97
3584,148
3584,169
3585,24
3585,64
3586,10
3587,64
3588,50
3588,95
3590,110
3590,116
3590,120
3590,169
3591,130
3591,141
3592,24
3592,27
3592,118
3593,14
3593,122
3593,141
3593,148
3593,172
3594,10
3594,55
3594,64
3594,169
3595,42
3595,64
3595,134
3595,148
3596,64
3596,174
3597,3
3597,4
3597,63
3598,90
3598,128
3598,148
3600,64
3600,110
3601,50
3601,63
3601,97
3601,122
3601,166
3601,184
3602,50
3602,128
3603,14
3603,64
3603,184
3604,166
3605,64
3605,110
3606,50
3606,110
3606,184
3607,10
3607,188
3608,110
3608,148
3608,184
3608,187
3609,14
3609,50
3609,148
3609,154
3609,189
3610,50
3611,4
3611,116
3611,122
3611,139
3611,184
3612,4
3612,50
3612,64
3612,124
3612,128
3612,148
3612,184
3612,188
3612,189
3613,64
3613,128
3613,148
3614,37
3614,64
3614,160
3615,14
3615,64
3615,81
3615,94
3615,169
3616,169
3617,64
3618,118
3618,149
3618,150
3618,183
3618,187
3619,38
3619,42
3619,64
3619,95
3619,148
3620,50
3620,110
3620,148
3621,64
3621,95
3621,152
3621,174
3622,64
3622,174
3623,37
3623,58
3624,10
3624,50
3624,64
3624,124
3626,161
3626,166
3626,187
3627,148
3627,169
3628,24
3628,128
3629,50
3629,95
3629,128
3629,148
3630,49
3630,64
3630,110
3630,116
3630,164
3630,184
3631,67
3631,139
3631,140
3631,173
3631,184
3631,187
3632,50
3632,97
3632,141
3633,55
3633,63
3633,95
3633,148
3634,3
3634,42
3634,50
3634,110
3634,139
3634,147
3634,173
3634,184
3635,64
3635,95
3635,166
3635,184
3637,50
3637,150
3637,183
3638,169
3639,10
3639,11
3639,50
3639,99
3639,149
3640,14
3640,37
3640,50
3640,122
3640,160
3641,148
3641,188
3642,3
3642,64
3642,120
3642,148
3642,172
3642,188
3643,110
3643,148
3644,187
3645,55
3645,63
3645,65
3645,97
3646,64
3646,139
3647,114
3648,64
3648,172
3648,184
3649,34
3649,174
3650,24
3651,10
3651,108
3652,64
3652,110
3652,124
3653,118
3653,122
3654,95
3655,50
3655,148
3655,164
3655,188
3655,189
3656,64
3657,64
3658,64
3658,148
3659,4
3659,65
3659,145
3659,149
3660,34
3660,50
3660,110
3660,139
3660,148
3660,184
3661,50
3661,95
3661,128
3661,148
3662,169
3663,50
3663,57
3663,93
3663,99
3663,100
3663,143
3663,180
3664,50
3664,118
3665,10
3665,169
3666,10
3666,42
3666,50
3666,97
3666,120
3666,128
3666,147
3666,154
3666,166
3666,184
3667,14
3667,64
3667,78
3667,150
3668,148
3669,148
3670,50
3670,148
3672,124
3672,148
3673,64
3674,64
3674,122
3674,150
3674,164
3674,184
3675,169
3676,64
3676,138
3677,64
3677,110
3677,164
3677,166
3677,184
3678,79
3679,169
3680,4
3680,14
3680,63
3680,130
3680,150
3681,50
3681,97
3681,141
3681,166
3681,184
3683,42
3683,50
3683,51
3683,97
3683,164
3683,184
3684,14
3684,138
3684,148
3685,14
3685,110
3685,148
3686,38
3686,42
3686,116
3687,64
3687,80
3687,125
3687,166
3687,174
3688,3
3688,11
3688,29
3688,64
3689,50
3689,96
3689,122
3689,141
3689,145
3689,148
3690,83
3690,95
3690,114
3691,174
3692,46
3692,50
3692,63
3692,84
3692,150
3692,179
3692,184
3693,50
3693,97
3693,143
3693,184
3694,9
3694,30
3694,64
3694,76
3694,106
3694,126
3694,130
3694,150
3694,164
3694,172
3694,184
3695,64
3695,148
3696,11
3696,172
3697,11
3698,11
3698,42
3698,50
3698,141
3698,184
3699,10
3699,109
3699,110
3699,169
3700,63
3700,66
3700,83
3700,139
3700,145
3700,149
3700,150
3700,166
3701,14
3701,50
3701,148
3702,64
3702,164
3703,50
3703,128
3704,187
3705,50
3705,64
3705,110
3706,4
3706,11
3706,14
3706,120
3706,150
3707,4
3707,122
3707,150
3708,148
3709,64
3709,130
3709,150
3709,166
3710,42
3710,97
3710,184
3711,138
3711,148
3711,150
3712,10
3712,97
3712,145
3714,64
3714,184
3715,97
3715,116
3715,169
3716,184
3717,10
3717,64
3717,169
3718,174
3719,116
3719,118
3719,134
3721,63
3721,88
3721,97
3721,120
3721,130
3722,50
3722,118
3723,50
3723,139
3723,141
3723,184
3724,128
3724,152
3725,64
3725,174
3726,141
3727,120
3727,172
3728,150
3729,64
3729,148
3730,4
3731,67
3731,95
3731,122
3731,164
3731,184
3732,148
3732,150
3733,116
3734,97
3734,124
3734,169
3735,124
3735,141
3736,64
3736,122
3736,164
3737,122
3737,166
3737,184
3738,50
3738,128
3738,148
3739,10
3739,24
3739,42
3739,50
3739,97
3739,116
3739,122
3739,128
3739,138
3739,148
3739,150
3739,169
3740,50
3740,128
3741,66
3741,145
3741,166
3742,14
3743,95
3744,116
3745,24
3746,95
3746,141
3748,50
3748,95
3748,116
3749,14
3749,64
3749,122
3750,50
3751,148
3752,50
3752,128
3753,14
3754,3
3754,116
3754,121
3754,169
3755,50
3755,51
3755,79
3755,110
3755,122
3755,128
3755,133
3756,39
3756,64
3757,148
3757,169
3758,118
3759,64
3759,80
3759,152
3760,42
3760,95
3761,10
3761,172
3762,122
3762,128
3762,173
3763,169
3764,97
3764,108
3765,3
3765,11
3765,44
3765,50
3765,184
3766,14
3766,64
3766,135
3766,150
3766,154
3768,95
3769,10
3769,55
3769,63
3770,122
3770,148
3771,95
3771,118
3772,50
3772,110
3772,116
3774,3
3774,97
3775,116
3777,64
3777,110
3777,164
3778,14
3778,148
3778,150
3779,63
3780,10
3780,11
3780,50
3780,141
3781,10
3781,11
3781,128
3782,10
3782,50
3782,63
3782,124
3783,14
3784,116
3785,50
3785,122
3786,81
3786,83
3787,64
3788,64
3788,148
3788,164
3789,11
3789,145
3789,149
3790,128
3790,148
3791,50
3791,183
3791,184
3792,64
3792,148
3792,184
3793,50
3793,141
3794,16
3794,110
3794,148
3794,186
3795,64
3795,124
3795,148
3796,110
3796,148
3796,172
3797,24
3797,110
3797,148
3797,179
3798,50
3798,63
3798,150
3799,14
3799,188
3800,30
3800,64
3800,94
3800,138
3800,148
3800,166
3801,128
3803,3
3803,42
3803,50
3803,63
3803,64
3803,97
3803,139
3803,143
3803,154
3803,161
3803,184
3804,3
3804,21
3804,44
3804,50
3804,63
3804,64
3804,76
3804,84
3804,97
3804,110
3804,143
3804,145
3804,156
3804,184
3804,185
3805,34
3805,50
3805,62
3805,65
3805,108
3805,169
3806,42
3807,4
3807,55
3807,64
3807,97
3807,148
3807,150
3808,50
3808,55
3810,50
3810,63
3810,64
3810,120
3811,24
3811,95
3811,148
3812,64
3812,150
3813,63
3813,145
3814,25
3814,50
3814,64
3814,153
3814,154
3814,169
3814,185
3814,189
3815,97
3815,166
3815,188
3816,95
3817,3
3817,31
3817,64
3817,97
3817,130
3817,137
3817,171
3818,41
3818,63
3818,97
3818,120
3818,124
3818,148
3819,10
3820,50
3820,139
3820,141
3820,184
3821,64
3821,97
3823,64
3823,184
3824,10
3824,145
3824,150
3824,184
3825,50
3825,122
3826,110
3826,166
3827,3
3827,50
3827,65
3827,97
3827,169
3828,24
3828,150
3829,116
3829,188
3830,42
3830,184
3831,10
3831,64
3831,184
3832,64
3832,110
3832,148
3832,154
3833,3
3833,110
3833,169
3834,64
3834,174
3835,10
3835,64
3835,110
3835,145
3835,164
3836,64
3836,148
3836,184
3837,50
3837,63
3837,122
3837,166
3837,184
3838,25
3838,28
3838,56
3838,82
3838,161
3838,173
3838,187
3839,169
3840,42
3841,42
3841,154
3843,110
3844,11
3844,148
3845,24
3845,37
3845,85
3845,114
3845,122
3845,141
3845,149
3845,160
3846,11
3846,44
3846,50
3846,57
3846,63
3846,139
3846,149
3846,184
3847,11
3847,50
3847,97
3847,184
3848,110
3849,10
3849,14
3849,139
3849,148
3850,14
3850,110
3850,184
3851,39
3851,130
3852,14
3852,81
3852,110
3852,169
3852,184
3853,39
3853,95
3853,97
3853,108
3854,64
3854,122
3854,166
3854,184
3856,174
3857,64
3857,150
3858,10
3858,64
3858,110
3858,148
3860,64
3860,148
3860,152
3861,148
3861,164
3862,64
3862,110
3862,148
3862,164
3863,150
3863,161
3863,187
3864,50
3864,128
3864,148
3865,4
3865,128
3865,150
3865,164
3865,166
3865,184
3866,64
3866,148
3867,3
3867,14
3867,64
3868,64
3868,124
3868,148
3869,118
3870,64
3870,148
3871,42
3871,50
3871,64
3871,154
3872,95
3873,3
3873,66
3873,166
3875,42
3875,64
3875,154
3875,184
3876,95
3876,152
3877,150
3878,141
3879,97
3879,116
3879,169
3880,3
3880,10
3880,14
3880,50
3880,63
3880,64
3880,110
3880,169
3880,184
3880,188
3882,97
3882,141
3882,148
3882,160
3882,172
3883,64
3883,164
3884,29
3884,64
3884,110
3885,64
3885,116
3885,169
3886,64
3886,150
3886,184
3887,64
3887,138
3888,64
3889,63
3889,169
3890,11
3890,29
3890,64
3890,170
3890,184
3891,50
3891,97
3891,120
3892,161
3893,10
3893,11
3893,50
3893,122
3893,148
3895,118
3896,95
3896,148
3897,14
3898,14
